Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Schoenmaker;Pays-Bas;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Janvier 2023;Couple;Commentaire envoyé le 26 janvier 2023;Leuke ervaring!;10;;;0;SchoenmakerPays-BasChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023CoupleCommentaire envoyé le 26 janvier 2023Leuke ervaring!;Cheyenne
Laura;Italie;Chambre Standard Woody's Roundup;1;Janvier 2023;Voyageur individuel;Commentaire envoyé le 26 janvier 2023;Exceptionnel;10;;;0;LauraItalieChambre Standard Woody's RoundupJanvier 2023Voyageur individuelCommentaire envoyé le 26 janvier 2023Exceptionnel;Cheyenne
David;France;Chambre Standard Woody's Roundup;2;Décembre 2022;Couple;Commentaire envoyé le 26 janvier 2023;Exceptionnel;10;;;0;DavidFranceChambre Standard Woody's RoundupDécembre 2022CoupleCommentaire envoyé le 26 janvier 2023Exceptionnel;Cheyenne
Dan;Roumanie;Chambre Woody's Roundup à Proximité des Installations;2;Janvier 2023;Famille;Commentaire envoyé le 26 janvier 2023;Très bien;8,0;;;0;DanRoumanieChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 26 janvier 2023Très bien;Cheyenne
Klara;Allemagne;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 26 janvier 2023;we enjoyed our stay during our Disneyland trip.;10;;;0;KlaraAllemagneChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 26 janvier 2023we enjoyed our stay during our Disneyland trip.;Cheyenne
Nadia;Maroc;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;3;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Exceptionnel;10;Le cadre et la proximité du parc disney et le personnel accueillant;;0;NadiaMarocChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Exceptionnel;Cheyenne
Cardone;Italie;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Bien ;7,0;;;0;CardoneItalieChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Bien ;Cheyenne
Armand;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Plaisir d être au Cheyenne mais il faut corriger ces défauts !;5,0;L’emplacement les décors le personnel la literie;la television qui ne fonctionne pas (wifi trop faible) et le chauffage vraiment trop faible au vu des températures extérieures négatives avec en plus 2 enfants en bas âges. très mal insonorisé surtout prêt de la porte;0;ArmandFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Plaisir d être au Cheyenne mais il faut corriger ces défauts !;Cheyenne
Mari;Royaume-Uni;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;まぁまぁ;7,0;;;0;MariRoyaume-UniChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023まぁまぁ;Cheyenne
Kallia;Canada;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Exceptionnel;10;;;0;KalliaCanadaChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Exceptionnel;Cheyenne
Brohee;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Exceptionnel;10;;;0;BroheeBelgiqueChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Exceptionnel;Cheyenne
Fatima;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Très bien;8,0;;;0;FatimaFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Très bien;Cheyenne
Yo;Japon;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 25 janvier 2023;Très bien;8,0;;;0;YoJaponChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 25 janvier 2023Très bien;Cheyenne
Anonyme;France;;1;Janvier 2023;Couple;Commentaire envoyé le 25 janvier 2023;Exceptionnel;10;;;0;AnonymeFrancenanJanvier 2023CoupleCommentaire envoyé le 25 janvier 2023Exceptionnel;Cheyenne
;;;2;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Fabuleux ;9,0;;;0;nanJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Fabuleux ;Cheyenne
Jessica;Royaume-Uni;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Exceptionnel;10;;;0;JessicaRoyaume-UniChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Exceptionnel;Cheyenne
Claire;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Exceptionnel;10;Personnel très agréable, disponible et réactif;;0;ClaireFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Exceptionnel;Cheyenne
Utako;Allemagne;Chambre Standard Woody's Roundup;2;Décembre 2022;Groupe;Commentaire envoyé le 24 janvier 2023;great;10;;;0;UtakoAllemagneChambre Standard Woody's RoundupDécembre 2022GroupeCommentaire envoyé le 24 janvier 2023great;Cheyenne
Theriot;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 24 janvier 2023;Déçue des équipements et de la propreté ! Qualité d acceuil cependant au Rdv;4,0;"Notre enregistrement c est très bien passé. Le monsieur a été très agréable, professionnel et à tout fait pour nous simplifier l enregistrement. Idem pour la conciergerie ou l accueil a été parfait. 
Le responsable venu en chambre suite au souci de propreté a été très bien aussi. Côté personnel, il faut dire que tout a très bien été (les problèmes et le négatif venant des équipements et de la propreté)";Chambre sale ! (La première fois que je rencontre ce pb dans hôtel Disney, après plus de 30 séjours). Une très grosse tache dans le lit, des cheveux dans la salle de bain (pas les miens, je suis rousse et les reconnais donc très vite), miettes au sol, taches de chocolat (enfin j espère…!!) sur 2 interrupteurs. Nous avons dû procéder au nettoyage avant de nous installer du coup. La ventilation est très très bruyante, si bien que nous avons cru qu il y avait un souci mais il semble que non. Les équipements sont vraiment vieillissants en général (poignées quasi pas attachés à la porte par exemple, interrupteurs branlants) bref, nous ne reviendrons pas au Cheyenne car à part la qualité de l accueil, le reste est vraiment à revoir.;0;TheriotFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 24 janvier 2023Déçue des équipements et de la propreté ! Qualité d acceuil cependant au Rdv;Cheyenne
Laurent;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 24 janvier 2023;Passable;5,0;L’accès plutôt du parc;Le chauffage fait absolument trop de bruit impossible de dormir. Petit déjeuner vraiment trop cher;0;LaurentFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 24 janvier 2023Passable;Cheyenne
Isabel;Espagne;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Exceptionnel;10;;;0;IsabelEspagneChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Exceptionnel;Cheyenne
Floriane;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 24 janvier 2023;Exceptionnel;10;;;0;FlorianeFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 24 janvier 2023Exceptionnel;Cheyenne
Christian;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 24 janvier 2023;génial;10;qualité de la literie, décoration;qualité de la télévision;0;ChristianBelgiqueChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 24 janvier 2023génial;Cheyenne
Mickael;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Décevant;4,0;Ma décoration et la propreté;L'eau froide pourtant avoir mis l'eau chaude et la clim qui fait du bruit et souffle de l'air qui est plutôt froid est désagréable. dans le saloon du passage des résidents pour éviter de faire le tour pour accéder à leurs chambres porte ouverte en permanence froid et manque de personnel pour service rapide bien accueilli malgré sa;0;MickaelFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Décevant;Cheyenne
Anonyme;France;;1;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;mauvais rapport qualité prix;5,0;les décors extérieur;"tv et prises hors service
chambre non chauffée à notre arrivée 
réservation resto non respectée 
30min pour manger et aucun geste du personnel";0;AnonymeFrancenanJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023mauvais rapport qualité prix;Cheyenne
Rolando;France;Chambre Woody's Roundup à Proximité des Installations;2;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Très bien;8,0;;;0;RolandoFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Très bien;Cheyenne
Zhiling;Italie;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Groupe;Commentaire envoyé le 24 janvier 2023;Exceptionnel;10;;;0;ZhilingItalieChambre Woody's Roundup à Proximité des InstallationsJanvier 2023GroupeCommentaire envoyé le 24 janvier 2023Exceptionnel;Cheyenne
Hakima;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 24 janvier 2023;Agréable;6,0;La proximité au parc;;0;HakimaFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 24 janvier 2023Agréable;Cheyenne
Shiori;Japon;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 23 janvier 2023;Fabuleux ;9,0;;;0;ShioriJaponChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 23 janvier 2023Fabuleux ;Cheyenne
Jany;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 23 janvier 2023;Agréable;6,0;;;0;JanyFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 23 janvier 2023Agréable;Cheyenne
Jose;Italie;Chambre Standard Woody's Roundup;3;Janvier 2023;Famille;Commentaire envoyé le 23 janvier 2023;Exceptionnel;10;;;0;JoseItalieChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 23 janvier 2023Exceptionnel;Cheyenne
Nicolas;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;3;Décembre 2022;Couple;Commentaire envoyé le 23 janvier 2023;Décevant;4,0;Proximité du parc, à 10 min à pied, très pratique également l'ouverture du parc plutôt pour les résidents d'hôtel Disney.;"Pommeau de douche se déboite malgrés l'ouverture du robinet au mini, horrible pour se doucher, obliger de se doucher en tenant le tuyau.
Le chauffage n'a pas l'air de fonctionner, il brasse de l'air ambiant, on a eu froid toutes les nuits. Une seule couette, pas de plaid ou couette en plus alors qu'il y avait d'autres coussins si on était plus dans l'apparte. 
Pour le confort dans la sdb, on a pas de brosse de toilette, pas de savon pour main.
Pour un hotel 4 étoiles c'est très limite voir insufisant";0;NicolasFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreDécembre 2022CoupleCommentaire envoyé le 23 janvier 2023Décevant;Cheyenne
Anthony;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Couple;Commentaire envoyé le 23 janvier 2023;Exceptionnel;10;;;0;AnthonyFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023CoupleCommentaire envoyé le 23 janvier 2023Exceptionnel;Cheyenne
Émilie;France;Chambre Standard Woody's Roundup;1;Novembre 2022;Famille;Commentaire envoyé le 23 janvier 2023;Exceptionnel;10;;;0;ÉmilieFranceChambre Standard Woody's RoundupNovembre 2022FamilleCommentaire envoyé le 23 janvier 2023Exceptionnel;Cheyenne
;;;;Janvier 2023;Groupe;Commentaire envoyé le 23 janvier 2023;Fabuleux ;9,0;;;0;nanJanvier 2023GroupeCommentaire envoyé le 23 janvier 2023Fabuleux ;Cheyenne
Rachel;Royaume-Uni;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Couple;Commentaire envoyé le 23 janvier 2023;Très bien;8,0;;;0;RachelRoyaume-UniChambre Woody's Roundup à Proximité des InstallationsJanvier 2023CoupleCommentaire envoyé le 23 janvier 2023Très bien;Cheyenne
Théo;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Voyageur individuel;Commentaire envoyé le 23 janvier 2023;Bien ;7,0;;;0;ThéoFranceChambre Standard Woody's RoundupJanvier 2023Voyageur individuelCommentaire envoyé le 23 janvier 2023Bien ;Cheyenne
Anneke_antje;Belgique;Chambre Woody's Roundup à Proximité des Installations;2;Janvier 2023;Groupe;Commentaire envoyé le 23 janvier 2023;Très bien;8,0;;;0;Anneke_antjeBelgiqueChambre Woody's Roundup à Proximité des InstallationsJanvier 2023GroupeCommentaire envoyé le 23 janvier 2023Très bien;Cheyenne
Palma;Brésil;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Janvier 2023;Famille;Commentaire envoyé le 23 janvier 2023;Exceptionnel;10;;;0;PalmaBrésilChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023FamilleCommentaire envoyé le 23 janvier 2023Exceptionnel;Cheyenne
Samantha;Royaume-Uni;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 23 janvier 2023;Exceptionnel;10;;;0;SamanthaRoyaume-UniChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 23 janvier 2023Exceptionnel;Cheyenne
Carole;Belgique;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 23 janvier 2023;Un séjour sympathique;8,0;J'ai aimé le confort de la chambre, son organisation avec les espaces de rangement et les prises électriques.;Je n'ai pas aimé que le personnel ait oublié de faire notre chambre entre les 2 nuits. Étant arrivés après minuit le 1er jour, leur système avait considéré que nous n'avions pas dormi dans notre chambre.;0;CaroleBelgiqueChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 23 janvier 2023Un séjour sympathique;Cheyenne
Maha;Émirats arabes unis;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2023;Groupe;Commentaire envoyé le 22 janvier 2023;Décevant;4,0;;;0;MahaÉmirats arabes unisChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023GroupeCommentaire envoyé le 22 janvier 2023Décevant;Cheyenne
Stuart;Australie;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;Très bien;8,0;;;0;StuartAustralieChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023Très bien;Cheyenne
Charlaine;France;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;très bien.;8,0;la propreté , l’ambiance , l’emplacement;n’ayant pas trouver une télécommande , nous avons eu très chaud dans la chambre et le bruit de la clim était inconfortable pendant la nuit;0;CharlaineFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023très bien.;Cheyenne
Julien;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;Passable;5,0;;;0;JulienFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023Passable;Cheyenne
Caroline;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;Fabuleux ;9,0;Très belle chambre;Pb de connexion de la télévision;0;CarolineFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023Fabuleux ;Cheyenne
Maria;Espagne;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;Hotel de Disney muy justito...;6,0;;;1 ;MariaEspagneChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023Hotel de Disney muy justito...;Cheyenne
Irene;Espagne;Chambre Woody's Roundup à Proximité des Installations;3;Janvier 2023;Famille;Commentaire envoyé le 22 janvier 2023;Fabuleux ;9,0;;;0;IreneEspagneChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 22 janvier 2023Fabuleux ;Cheyenne
Valentine;La Réunion;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 21 janvier 2023;Très bon séjour dans l ensemble , restauration du soir excellente personnel très gentil et serviable;7,0;La température dans la chambre était un peu trop froide on a du bien de couvrir (pulls chaussettes Ect) en plus de la couette mais peut être étais ce dû aux restrictions climatiques actuelles;;0;ValentineLa RéunionChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 21 janvier 2023Très bon séjour dans l ensemble , restauration du soir excellente personnel très gentil et serviable;Cheyenne
Nicola;Espagne;Chambre Standard Woody's Roundup;4;Janvier 2023;Famille;Commentaire envoyé le 21 janvier 2023;Très bien;8,0;;;0;NicolaEspagneChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 21 janvier 2023Très bien;Cheyenne
Willian;Brésil;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 21 janvier 2023;Exceptionnel;10;;;0;WillianBrésilChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 21 janvier 2023Exceptionnel;Cheyenne
Carin;Pays-Bas;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 21 janvier 2023;Heerlijke ontspannen nacht en leuke dagen gehad.;10;;;0;CarinPays-BasChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 21 janvier 2023Heerlijke ontspannen nacht en leuke dagen gehad.;Cheyenne
Amélie;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 21 janvier 2023;Très bien;8,0;;;0;AmélieFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 21 janvier 2023Très bien;Cheyenne
Marc;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 20 janvier 2023;Exceptionnel;10;;;0;MarcFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 20 janvier 2023Exceptionnel;Cheyenne
;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Couple;Commentaire envoyé le 20 janvier 2023;Bien ;7,0;;;0;nanFranceChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 20 janvier 2023Bien ;Cheyenne
Guillaume;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Fabuleux ;9,0;;;0;GuillaumeFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Fabuleux ;Cheyenne
Anonyme;France;;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Assez médiocre ;3,0;Trop de bruit dans les chambres mitoyennes, très froid dans les chambres comme des courants d'air et télévision qui bug beaucoup.;;0;AnonymeFrancenanJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Assez médiocre ;Cheyenne
Hoang;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Bien ;7,0;;;0;HoangFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Bien ;Cheyenne
Stephen;Royaume-Uni;Chambre Standard Woody's Roundup;3;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Très bien;8,0;;;0;StephenRoyaume-UniChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Très bien;Cheyenne
Sandrine;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Fabuleux ;9,0;;;0;SandrineFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Fabuleux ;Cheyenne
Céline;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;décevant;6,0;le design extérieur;"la saleté de la chambre 
prix du petit déjeuner";0;CélineBelgiqueChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023décevant;Cheyenne
Cyrille;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2023;Couple;Commentaire envoyé le 20 janvier 2023;Très bien;8,0;;;0;CyrilleFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023CoupleCommentaire envoyé le 20 janvier 2023Très bien;Cheyenne
Deborah;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Très bien;8,0;;;0;DeborahFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Très bien;Cheyenne
Josep;Espagne;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Exceptionnel;10;;;0;JosepEspagneChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Exceptionnel;Cheyenne
Nicola;Royaume-Uni;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Très bien;8,0;;;0;NicolaRoyaume-UniChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Très bien;Cheyenne
Jia;Taïwan;Chambre Standard Woody's Roundup;2;Janvier 2023;Groupe;Commentaire envoyé le 20 janvier 2023;Très bien;8,0;;;0;JiaTaïwanChambre Standard Woody's RoundupJanvier 2023GroupeCommentaire envoyé le 20 janvier 2023Très bien;Cheyenne
Nathalie;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Exceptionnel;10;"Chambre spacieuse et confortable. 
Personnel très sympathique
L emplacement près du parc Disney. 
Les navettes gratuites";Le prix un peu élevé pour le petit déjeuner !;0;NathalieFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Exceptionnel;Cheyenne
Rehan;Royaume-Uni;Chambre Standard Woody's Roundup;2;Janvier 2023;Couple;Commentaire envoyé le 20 janvier 2023;Agréable;6,0;;;0;RehanRoyaume-UniChambre Standard Woody's RoundupJanvier 2023CoupleCommentaire envoyé le 20 janvier 2023Agréable;Cheyenne
Ai;Japon;Chambre Standard Woody's Roundup;1;Janvier 2023;Groupe;Commentaire envoyé le 20 janvier 2023;最高;10;;;0;AiJaponChambre Standard Woody's RoundupJanvier 2023GroupeCommentaire envoyé le 20 janvier 2023最高;Cheyenne
Virginie;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Exceptionnel;10;;;0;VirginieFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Exceptionnel;Cheyenne
Daniele;Italie;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2023;Famille;Commentaire envoyé le 20 janvier 2023;Fabuleux ;9,0;;;0;DanieleItalieChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2023FamilleCommentaire envoyé le 20 janvier 2023Fabuleux ;Cheyenne
Tess;France;Chambre Standard Woody's Roundup;3;Janvier 2023;Voyageur individuel;Commentaire envoyé le 20 janvier 2023;Très bonne surprise, il y a bien plus de positif que de points à revoir et je reviendrai avec plaisir !;8,0;"L’ambiance far west, le personnel accueillant, la carte donnant accès à la machine à café, les décorations des chambres, l’accès au parc, le confort de la literie, l’espace de la chambre, le calme malgré la proximité des chambres (j’ai été agréablement surprise), le restaurant (très bon rapport qualité prix ! bien mieux que le Plaza Gardens du parc qui se veut plus « luxueux » et donc plus cher et qui a les mêmes plats voire même moins car le restaurant de l’hôtel a un cuisinier faisant des wok en direct, et le personnel est aussi bien plus accueillant que dans le restaurant Plaza Gardens)
Je compte bien revenir c’était une très bonne expérience";la robinetterie fuyait, la propreté était à revoir (notamment sur la robinetterie qui fuyait l’eau avait été retirée le lendemain mais il restait toujours la grande trace de calcaire / un oreiller était plein de taches alors que je venais d’arriver et il n’a pas été remplacé alors que je l’avais placé pour qu’il le soit), la tv ne fonctionnait pas faute de réception réseau je pense rien d’alarmant je ne suis pas venu pour regarder la tv mais il vaut mieux le signaler;0;TessFranceChambre Standard Woody's RoundupJanvier 2023Voyageur individuelCommentaire envoyé le 20 janvier 2023Très bonne surprise, il y a bien plus de positif que de points à revoir et je reviendrai avec plaisir !;Cheyenne
Brahim;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;Fabuleux ;9,0;;;0;BrahimFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023Fabuleux ;Cheyenne
Hoang;France;Chambre Standard Woody's Roundup;2;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;Très bien;8,0;;;0;HoangFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023Très bien;Cheyenne
Anonyme;France;;1;Janvier 2023;Couple;Commentaire envoyé le 19 janvier 2023;pas mal;6,0;le décor;ne mérite pas les 3 étoiles manque de confort;0;AnonymeFrancenanJanvier 2023CoupleCommentaire envoyé le 19 janvier 2023pas mal;Cheyenne
Anais;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;Cheyenne;10;Tout;Le sol de la chambre pas nettoyé;0;AnaisFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023Cheyenne;Cheyenne
Deborah;France;Chambre Standard Woody's Roundup;1;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;Exceptionnel;10;le décor;;0;DeborahFranceChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023Exceptionnel;Cheyenne
Judy;Australie;Chambre Standard Woody's Roundup;4;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;great position overpriced;8,0;;;0;JudyAustralieChambre Standard Woody's RoundupJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023great position overpriced;Cheyenne
Elda;Mexique;Chambre Woody's Roundup à Proximité des Installations;4;Janvier 2023;Famille;Commentaire envoyé le 19 janvier 2023;Fabuleux ;9,0;;;0;EldaMexiqueChambre Woody's Roundup à Proximité des InstallationsJanvier 2023FamilleCommentaire envoyé le 19 janvier 2023Fabuleux ;Cheyenne
