Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Ciara;Irlande;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Couple;Commentaire envoyé le 2 mai 2022;Bien ;7,0;;;0;CiaraIrlandeChambre Supérieure - Vue sur JardinMars 2022CoupleCommentaire envoyé le 2 mai 2022Bien ;New_York
Clément;France;Chambre Supérieure - Vue sur Jardin;1;Avril 2022;Groupe;Commentaire envoyé le 1 mai 2022;Exceptionnel;10;;;0;ClémentFranceChambre Supérieure - Vue sur JardinAvril 2022GroupeCommentaire envoyé le 1 mai 2022Exceptionnel;New_York
Martijn;Pays-Bas;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 29 avril 2022;Mooi hotel met een comfortabel bed, wel erg duur.;7,0;;;0;MartijnPays-BasChambre SupérieureMars 2022CoupleCommentaire envoyé le 29 avril 2022Mooi hotel met een comfortabel bed, wel erg duur.;New_York
Laurent;France;Chambre Supérieure - Vue sur Jardin;2;Janvier 2022;Famille;Commentaire envoyé le 28 avril 2022;Exceptionnel;10;;;0;LaurentFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 28 avril 2022Exceptionnel;New_York
Nausica;Italie;Chambre Supérieure avec Terrasse;1;Mars 2022;Famille;Commentaire envoyé le 27 avril 2022;vacanza da sogno per grandi e piccini ma non per tutte le tasche;9,0;;;0;NausicaItalieChambre Supérieure avec TerrasseMars 2022FamilleCommentaire envoyé le 27 avril 2022vacanza da sogno per grandi e piccini ma non per tutte le tasche;New_York
Tamas;Slovaquie;Chambre Supérieure;2;Avril 2022;Groupe;Commentaire envoyé le 24 avril 2022;Passable;5,0;;;0;TamasSlovaquieChambre SupérieureAvril 2022GroupeCommentaire envoyé le 24 avril 2022Passable;New_York
Nazlı;Turquie;Chambre Supérieure;2;Avril 2022;Famille;Commentaire envoyé le 24 avril 2022;Passable;5,0;;;0;NazlıTurquieChambre SupérieureAvril 2022FamilleCommentaire envoyé le 24 avril 2022Passable;New_York
Jessi;Thaïlande;Chambre Empire - Vue Lac;4;Mars 2022;Famille;Commentaire envoyé le 24 avril 2022;Exceptionnel;10;;;0;JessiThaïlandeChambre Empire - Vue LacMars 2022FamilleCommentaire envoyé le 24 avril 2022Exceptionnel;New_York
Peter;Slovaquie;Chambre Supérieure - Vue sur Jardin;1;Avril 2022;Famille;Commentaire envoyé le 24 avril 2022;Fabuleux ;9,0;;;0;PeterSlovaquieChambre Supérieure - Vue sur JardinAvril 2022FamilleCommentaire envoyé le 24 avril 2022Fabuleux ;New_York
Harvey;Royaume-Uni;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 24 avril 2022;Exceptionnel;10;;;0;HarveyRoyaume-UniChambre SupérieureMars 2022GroupeCommentaire envoyé le 24 avril 2022Exceptionnel;New_York
Alexandra;Thaïlande;Chambre Supérieure - Vue sur Jardin;1;Avril 2022;Famille;Commentaire envoyé le 22 avril 2022;Exceptionnel;10;;;0;AlexandraThaïlandeChambre Supérieure - Vue sur JardinAvril 2022FamilleCommentaire envoyé le 22 avril 2022Exceptionnel;New_York
Imke;Pays-Bas;Chambre Supérieure - Vue sur Jardin;2;Mars 2022;Groupe;Commentaire envoyé le 20 avril 2022;Fabuleux ;9,0;;;0;ImkePays-BasChambre Supérieure - Vue sur JardinMars 2022GroupeCommentaire envoyé le 20 avril 2022Fabuleux ;New_York
Julie;Suisse;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 20 avril 2022;Très décevant rapport prix- prestation très mauvais. Loin d être un 4 etoiles;2,0;Emplacement;"Chambres bruyantes non communicantes 
Pas de petit dej compris alors qu avec deux chambres le prix était de 1800 chf
Dîner à 21:30
45min d attente pour avoir les chambres à l arrivée à 17h car non prêtes";1;JulieSuisseChambre SupérieureAvril 2022FamilleCommentaire envoyé le 20 avril 2022Très décevant rapport prix- prestation très mauvais. Loin d être un 4 etoiles;New_York
Yannick;France;Chambre Empire;1;Mars 2022;Couple;Commentaire envoyé le 20 avril 2022;magique;8,0;;;0;YannickFranceChambre EmpireMars 2022CoupleCommentaire envoyé le 20 avril 2022magique;New_York
Jerome;Allemagne;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Couple;Commentaire envoyé le 17 avril 2022;Exceptionnel;10;;;0;JeromeAllemagneChambre Supérieure - Vue sur JardinMars 2022CoupleCommentaire envoyé le 17 avril 2022Exceptionnel;New_York
Florian;Allemagne;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 17 avril 2022;Décevant;4,0;;;0;FlorianAllemagneChambre SupérieureAvril 2022FamilleCommentaire envoyé le 17 avril 2022Décevant;New_York
Florine;France;Chambre Empire;1;Mars 2022;Couple;Commentaire envoyé le 17 avril 2022;Exceptionnel;10;;;0;FlorineFranceChambre EmpireMars 2022CoupleCommentaire envoyé le 17 avril 2022Exceptionnel;New_York
Erica;Irlande;Chambre Supérieure - Vue sur Jardin;2;Mars 2022;Famille;Commentaire envoyé le 16 avril 2022;Très bien;8,0;;;0;EricaIrlandeChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 16 avril 2022Très bien;New_York
Guilherme;Portugal;Chambre Supérieure - Vue sur Jardin;3;Mars 2022;Famille;Commentaire envoyé le 16 avril 2022;abaixo das espetativas.;7,0;;;0;GuilhermePortugalChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 16 avril 2022abaixo das espetativas.;New_York
Bianca;Autriche;Chambre Supérieure avec Terrasse;2;Mars 2022;Groupe;Commentaire envoyé le 15 avril 2022;Exceptionnel;10;;;0;BiancaAutricheChambre Supérieure avec TerrasseMars 2022GroupeCommentaire envoyé le 15 avril 2022Exceptionnel;New_York
Parker;France;Chambre Supérieure;2;Avril 2022;Couple;Commentaire envoyé le 14 avril 2022;Féerique;9,0;Le personnel est très professionnel et très aimable;Malheureusement la chose que j’ai moins apprécier lors de ce séjour c’est les savons mise à disposition dans l’hôtel qui m’ont donner des boutons un peu partout sur le corps et un peu démangeaisons;3;ParkerFranceChambre SupérieureAvril 2022CoupleCommentaire envoyé le 14 avril 2022Féerique;New_York
Olivier;Luxembourg;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 14 avril 2022;Très bien;8,0;;;0;OlivierLuxembourgChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 14 avril 2022Très bien;New_York
Jean;France;Chambre Supérieure;2;Mars 2022;Famille;Commentaire envoyé le 14 avril 2022;La magie était au rendez -vous !!;10;"Chambre spacieuse et confortable dans le thème de l'hotel / Restaurants , Bars ,Boutiques également dans le thème ""Art of Marvel"" Excellent";Ne changez rien......;0;JeanFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 14 avril 2022La magie était au rendez -vous !!;New_York
Ghadir;Arabie saoudite;Chambre Supérieure - Vue sur Jardin;3;Mars 2022;Famille;Commentaire envoyé le 14 avril 2022;nice and injoyable;9,0;;;2;GhadirArabie saouditeChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 14 avril 2022nice and injoyable;New_York
Ghadir;Arabie saoudite;Chambre Supérieure - Vue sur Jardin;7;Mars 2022;Groupe;Commentaire envoyé le 14 avril 2022;injoyable;9,0;;;1;GhadirArabie saouditeChambre Supérieure - Vue sur JardinMars 2022GroupeCommentaire envoyé le 14 avril 2022injoyable;New_York
Antoine;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 14 avril 2022;Agréable;6,0;;;0;AntoineFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 14 avril 2022Agréable;New_York
Anne;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 13 avril 2022;Exceptionnel;10;tout était parfait un excellent souvenir;;0;AnneFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 13 avril 2022Exceptionnel;New_York
Anne;Irlande;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 13 avril 2022;Exceptionnel;10;;;0;AnneIrlandeChambre SupérieureMars 2022FamilleCommentaire envoyé le 13 avril 2022Exceptionnel;New_York
Carmelina;Portugal;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 12 avril 2022;Exceptionnel;10;;;0;CarmelinaPortugalChambre SupérieureAvril 2022FamilleCommentaire envoyé le 12 avril 2022Exceptionnel;New_York
Anonyme;France;;1;Mars 2022;Famille;Commentaire envoyé le 12 avril 2022;Fabuleux ;9,0;"encore mieux en vrai qu’en photo ! les enfants en prendront plein les yeux et les parents aussi 
le petit plus : la piscine !!
super séjour";;0;AnonymeFrancenanMars 2022FamilleCommentaire envoyé le 12 avril 2022Fabuleux ;New_York
Karla;Brésil;Chambre Supérieure;4;Mars 2022;Famille;Commentaire envoyé le 11 avril 2022;Exceptionnel;10;;;0;KarlaBrésilChambre SupérieureMars 2022FamilleCommentaire envoyé le 11 avril 2022Exceptionnel;New_York
Рашад;Russie;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 10 avril 2022;Exceptionnel;10;;;0;РашадRussieChambre SupérieureAvril 2022FamilleCommentaire envoyé le 10 avril 2022Exceptionnel;New_York
Mélanie;France;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 10 avril 2022;Exceptionnel;10;;;0;MélanieFranceChambre SupérieureMars 2022GroupeCommentaire envoyé le 10 avril 2022Exceptionnel;New_York
Denise;Allemagne;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 10 avril 2022;Fabuleux ;9,0;;;0;DeniseAllemagneChambre SupérieureMars 2022GroupeCommentaire envoyé le 10 avril 2022Fabuleux ;New_York
Nadege;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 9 avril 2022;Très bien;8,0;Le personnel du restaurant;;0;NadegeFranceChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 9 avril 2022Très bien;New_York
Anonyme;Suède;;2;Mars 2022;Famille;Commentaire envoyé le 9 avril 2022;Fabuleux ;9,0;;;0;AnonymeSuèdenanMars 2022FamilleCommentaire envoyé le 9 avril 2022Fabuleux ;New_York
Cristina;Émirats arabes unis;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 8 avril 2022;Assez médiocre ;3,0;;;2;CristinaÉmirats arabes unisChambre SupérieureAvril 2022FamilleCommentaire envoyé le 8 avril 2022Assez médiocre ;New_York
Meliha;Pays-Bas;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 7 avril 2022;Exceptionnel;10;;;0;MelihaPays-BasChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 7 avril 2022Exceptionnel;New_York
Angelique;Belgique;Chambre Supérieure - Vue sur Jardin;2;Mars 2022;Famille;Commentaire envoyé le 7 avril 2022;Exceptionnel;10;La chambre;Le personnel extérieur pas très accueillant;1;AngeliqueBelgiqueChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 7 avril 2022Exceptionnel;New_York
Jessica;États-Unis;Chambre Supérieure - Vue sur Jardin;3;Avril 2022;Famille;Commentaire envoyé le 6 avril 2022;Our stay was MARVELous!! :);10;;;0;JessicaÉtats-UnisChambre Supérieure - Vue sur JardinAvril 2022FamilleCommentaire envoyé le 6 avril 2022Our stay was MARVELous!! :);New_York
Amélie;France;Chambre Supérieure;1;Mars 2022;Voyageur individuel;Commentaire envoyé le 6 avril 2022;Exceptionnel;10;;;0;AmélieFranceChambre SupérieureMars 2022Voyageur individuelCommentaire envoyé le 6 avril 2022Exceptionnel;New_York
Valentina;Italie;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 6 avril 2022;Bien ;7,0;;;0;ValentinaItalieChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 6 avril 2022Bien ;New_York
Fabrice;France;Chambre Supérieure;2;Avril 2022;Famille;Commentaire envoyé le 5 avril 2022;Très bien;8,0;;;0;FabriceFranceChambre SupérieureAvril 2022FamilleCommentaire envoyé le 5 avril 2022Très bien;New_York
Johanna;Pays-Bas;Chambre Supérieure - Vue sur Jardin;4;Avril 2022;Famille;Commentaire envoyé le 5 avril 2022;Al met al een prettig verblijf gehad;8,0;;;1;JohannaPays-BasChambre Supérieure - Vue sur JardinAvril 2022FamilleCommentaire envoyé le 5 avril 2022Al met al een prettig verblijf gehad;New_York
Nagib;Belgique;Chambre Supérieure - Vue sur Jardin;1;Février 2022;Famille;Commentaire envoyé le 5 avril 2022;Fabuleux ;9,0;;;0;NagibBelgiqueChambre Supérieure - Vue sur JardinFévrier 2022FamilleCommentaire envoyé le 5 avril 2022Fabuleux ;New_York
Baptiste;Belgique;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Groupe;Commentaire envoyé le 5 avril 2022;Exceptionnel;10;;;0;BaptisteBelgiqueChambre Supérieure - Vue sur JardinMars 2022GroupeCommentaire envoyé le 5 avril 2022Exceptionnel;New_York
Natalia;Colombie;Chambre Supérieure;2;Avril 2022;Famille;Commentaire envoyé le 5 avril 2022;para ir en familia a Disney esta muy bien.;8,0;;;0;NataliaColombieChambre SupérieureAvril 2022FamilleCommentaire envoyé le 5 avril 2022para ir en familia a Disney esta muy bien.;New_York
Kathryn;États-Unis;Chambre Supérieure avec Terrasse;2;Mars 2022;Famille;Commentaire envoyé le 4 avril 2022;IT WAS AWESOME! I loved it!;10;;;4;KathrynÉtats-UnisChambre Supérieure avec TerrasseMars 2022FamilleCommentaire envoyé le 4 avril 2022IT WAS AWESOME! I loved it!;New_York
Gloria;Italie;Chambre Supérieure avec Terrasse;3;Mars 2022;Famille;Commentaire envoyé le 4 avril 2022;Exceptionnel;10;;;0;GloriaItalieChambre Supérieure avec TerrasseMars 2022FamilleCommentaire envoyé le 4 avril 2022Exceptionnel;New_York
Nieves;Espagne;Chambre Supérieure avec Terrasse;2;Mars 2022;Famille;Commentaire envoyé le 4 avril 2022;Perfecto para disfrutar de disn;10;;;0;NievesEspagneChambre Supérieure avec TerrasseMars 2022FamilleCommentaire envoyé le 4 avril 2022Perfecto para disfrutar de disn;New_York
Galina;États-Unis;Chambre Empire;3;Avril 2022;Famille;Commentaire envoyé le 4 avril 2022;amaizing top rate hotel;10;;;0;GalinaÉtats-UnisChambre EmpireAvril 2022FamilleCommentaire envoyé le 4 avril 2022amaizing top rate hotel;New_York
Rashad;Israël;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 4 avril 2022;Exceptionnel;10;;;3;RashadIsraëlChambre SupérieureMars 2022FamilleCommentaire envoyé le 4 avril 2022Exceptionnel;New_York
Kirsty;Royaume-Uni;Chambre Supérieure - Vue sur Jardin;3;Avril 2022;Famille;Commentaire envoyé le 4 avril 2022;Bien ;7,0;;;0;KirstyRoyaume-UniChambre Supérieure - Vue sur JardinAvril 2022FamilleCommentaire envoyé le 4 avril 2022Bien ;New_York
Fam28;Pays-Bas;Chambre Supérieure - Vue sur Jardin;3;Janvier 2022;Famille;Commentaire envoyé le 4 avril 2022;Bien ;7,0;;;0;Fam28Pays-BasChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 4 avril 2022Bien ;New_York
Thierry;Belgique;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 3 avril 2022;Très bien;8,0;la chambre, lit , salle de bain . Le décor de l’hôtel et l’ambiance;Le buffet n’était pas assez garni de plats différents. De la poussière sur l’écran tv dans la chambre ( pour un hôtel de ce standing ) . 🤨;2;ThierryBelgiqueChambre SupérieureMars 2022CoupleCommentaire envoyé le 3 avril 2022Très bien;New_York
Amandine;Belgique;Chambre Supérieure avec Terrasse;1;Février 2022;Famille;Commentaire envoyé le 3 avril 2022;Exceptionnel;10;;;0;AmandineBelgiqueChambre Supérieure avec TerrasseFévrier 2022FamilleCommentaire envoyé le 3 avril 2022Exceptionnel;New_York
Sofie;Belgique;Chambre Supérieure avec Terrasse;1;Mars 2022;Groupe;Commentaire envoyé le 2 avril 2022;Aangenaam verblijf;8,0;;;0;SofieBelgiqueChambre Supérieure avec TerrasseMars 2022GroupeCommentaire envoyé le 2 avril 2022Aangenaam verblijf;New_York
Steven;France;Chambre Supérieure avec Terrasse;3;Avril 2022;Famille;Commentaire envoyé le 1 avril 2022;bien mais peut mieux faire;7,0;une équipe professionnelle, le thème Marvel idéal pour les fans et enfants mais également les curieux, la piscine et son jacuzzi.;chambre assez bruyante, aucunes boissons dans le bar, entretient (maintenance) limite pour un établissement 4 étoiles. (surtout par rapport au prix des chambres);0;StevenFranceChambre Supérieure avec TerrasseAvril 2022FamilleCommentaire envoyé le 1 avril 2022bien mais peut mieux faire;New_York
Jessica;Royaume-Uni;Chambre Empire;3;Mars 2022;Famille;Commentaire envoyé le 1 avril 2022;Exceptionnel;10;;;0;JessicaRoyaume-UniChambre EmpireMars 2022FamilleCommentaire envoyé le 1 avril 2022Exceptionnel;New_York
Ayesha;Émirats arabes unis;Chambre Supérieure - Vue sur Jardin;2;Mars 2022;Famille;Commentaire envoyé le 1 avril 2022;Mauvais;1,0;;;0;AyeshaÉmirats arabes unisChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 1 avril 2022Mauvais;New_York
Charles;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 1 avril 2022;Très bien;8,0;;;0;CharlesFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 1 avril 2022Très bien;New_York
Anonyme;Émirats arabes unis;;3;Mars 2022;Famille;Commentaire envoyé le 1 avril 2022;amazing;10;;;1;AnonymeÉmirats arabes unisnanMars 2022FamilleCommentaire envoyé le 1 avril 2022amazing;New_York
Wes;France;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 31 mars 2022;un bel endroit en apparence attrayante , une fois à l’intérieur je pense que chacun à son expérience, la nôtre n’était p;5,0;Très beau design, l’hotel est bien entretenu. une belle chambre High-tech avec un joli jeu de lumière, parfum d’ambiance agréable;"pas de sms pour designer le numéro de chambre comme convenu donc obligé de repasser par l’accueil en fin de journée.
80€ le buffet pour 2 au downtown pour 4 nems mangé car urgence personnelle mais ça n’est pas le problème de l’établissement .
38€ par personne le petit déjeuner dans la chambre par personne . prix excessif pour le tout .
room service injoignable le matin .
bouilloire inutilisable car odeur de vinaigre.
2 ascenseur sur 3 fonctionnel , temps d attentes interminables pour en prendre 1 des 2";1;WesFranceChambre SupérieureMars 2022CoupleCommentaire envoyé le 31 mars 2022un bel endroit en apparence attrayante , une fois à l’intérieur je pense que chacun à son expérience, la nôtre n’était p;New_York
Refeth;Royaume-Uni;Chambre Empire;2;Mars 2022;Famille;Commentaire envoyé le 31 mars 2022;Exceptionnel;10;;;0;RefethRoyaume-UniChambre EmpireMars 2022FamilleCommentaire envoyé le 31 mars 2022Exceptionnel;New_York
Dalila;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 31 mars 2022;Agréable;10;la déco, le confort des chambres et le personnel souriant et à l’écoute;;1;DalilaFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 31 mars 2022Agréable;New_York
Khadijdra;États-Unis;Chambre Empire;1;Mars 2022;Famille;Commentaire envoyé le 31 mars 2022;This is my dream hotel.;10;;;1;KhadijdraÉtats-UnisChambre EmpireMars 2022FamilleCommentaire envoyé le 31 mars 2022This is my dream hotel.;New_York
Anne;France;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 31 mars 2022;bon séjour dans un cadre branché, dommage que les oreillers aient été si durs;8,0;La décoration de l hotel et de la chambre, la propreté, la réception au restaurant;les oreillers étaient très durs : j'ai très mal dormi;0;AnneFranceChambre SupérieureMars 2022GroupeCommentaire envoyé le 31 mars 2022bon séjour dans un cadre branché, dommage que les oreillers aient été si durs;New_York
Nandita;France;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 31 mars 2022;Bien ;7,0;;;0;NanditaFranceChambre SupérieureMars 2022CoupleCommentaire envoyé le 31 mars 2022Bien ;New_York
Nada;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 31 mars 2022;Exceptionnel;10;;;0;NadaFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 31 mars 2022Exceptionnel;New_York
Steve;Belgique;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 31 mars 2022;À visiter !;8,0;"Découverte d'un très bel hôtel, 
Personnel aux petits soins, 
Large choix au buffet,
Le tout, proche du parc 😉";. .;2;SteveBelgiqueChambre SupérieureMars 2022FamilleCommentaire envoyé le 31 mars 2022À visiter !;New_York
Gaelle;France;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 31 mars 2022;Bien ;7,0;;;0;GaelleFranceChambre SupérieureMars 2022CoupleCommentaire envoyé le 31 mars 2022Bien ;New_York
Robin;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Couple;Commentaire envoyé le 30 mars 2022;Très bien;8,0;;;0;RobinFranceChambre Supérieure - Vue sur JardinMars 2022CoupleCommentaire envoyé le 30 mars 2022Très bien;New_York
Marie2191;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;Fabuleux ;9,0;J ai aimé la décoration les casts la chambre l accueil et la proximité des parcs;On attend très longtemps l ascenseur 5 10 minutes à chaque fois;1;Marie2191FranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 30 mars 2022Fabuleux ;New_York
Micheline;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;séjour familial à Disney;8,0;"l’emplacement 
la décoration 
les équipements ( piscine, salle de fitness)";"l’attente à la réception 
l’attente du roof service";0;MichelineFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 30 mars 2022séjour familial à Disney;New_York
Evelyne;Belgique;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;Exceptionnel;10;;;0;EvelyneBelgiqueChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 30 mars 2022Exceptionnel;New_York
Caroline;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;Un moment inoubliable pour les enfants comme pour les grands;9,0;Nous avons passé un agréable moment à l'hôtel MARVEL. Le personnel est très sympathique et très à l'écoute de ses clients. Ce lieu est magique !;Nous avons passé une seule nuit et nous avons tout apprécié.;0;CarolineFranceChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 30 mars 2022Un moment inoubliable pour les enfants comme pour les grands;New_York
Frédérique;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;;9,0;;;0;FrédériqueFranceChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 30 mars 2022nan;New_York
Jérémy;Belgique;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 30 mars 2022;Fabuleux ;9,0;;;0;JérémyBelgiqueChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 30 mars 2022Fabuleux ;New_York
Valérie;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Famille;Commentaire envoyé le 29 mars 2022;Magique;8,0;L'hôtel est très beau, le personnel est bienveillant, la proximité avec Disney Village;Le fait qu'on nous ai pressé pour quitter la chambre, le matin en frappant et ouvrant la porte à 3 reprises tout en sachant que nous avons quittés notre chambre à 10h20.;0;ValérieFranceChambre Supérieure - Vue sur JardinMars 2022FamilleCommentaire envoyé le 29 mars 2022Magique;New_York
Aylin;Suisse;Chambre Supérieure avec Terrasse;2;Mars 2022;Couple;Commentaire envoyé le 29 mars 2022;Super tolle Lage in einem wunderschönen Hotel mit eher hoher Preisklasse.;9,0;;;0;AylinSuisseChambre Supérieure avec TerrasseMars 2022CoupleCommentaire envoyé le 29 mars 2022Super tolle Lage in einem wunderschönen Hotel mit eher hoher Preisklasse.;New_York
Nolwenn;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Voyageur individuel;Commentaire envoyé le 29 mars 2022;Très bien;8,0;;;0;NolwennFranceChambre Supérieure - Vue sur JardinMars 2022Voyageur individuelCommentaire envoyé le 29 mars 2022Très bien;New_York
Xavier;France;Chambre Empire;1;Mars 2022;Famille;Commentaire envoyé le 29 mars 2022;Fabuleux ;9,0;;;0;XavierFranceChambre EmpireMars 2022FamilleCommentaire envoyé le 29 mars 2022Fabuleux ;New_York
Manon;Belgique;Chambre Supérieure;1;Mars 2022;Couple;Commentaire envoyé le 28 mars 2022;Exceptionnel;10;"L'hôtel est vraiment confortable et magnifique.
Le membre du personnel est serviable et souriant";Les lits sont beaucoup trop petits !;0;ManonBelgiqueChambre SupérieureMars 2022CoupleCommentaire envoyé le 28 mars 2022Exceptionnel;New_York
Océanedbrll;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Couple;Commentaire envoyé le 28 mars 2022;Fabuleux ;9,0;L'emplacement, la propriété des chambres et les espaces de restaurations.;Certains cast members non pas été très agréable.;0;OcéanedbrllFranceChambre Supérieure - Vue sur JardinMars 2022CoupleCommentaire envoyé le 28 mars 2022Fabuleux ;New_York
Inès;France;Chambre Supérieure - Vue sur Jardin;1;Mars 2022;Groupe;Commentaire envoyé le 28 mars 2022;Très bien;8,0;;;0;InèsFranceChambre Supérieure - Vue sur JardinMars 2022GroupeCommentaire envoyé le 28 mars 2022Très bien;New_York
Severine;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 28 mars 2022;Très bien;8,0;;;0;SeverineFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 28 mars 2022Très bien;New_York
Lucy;Royaume-Uni;Chambre Supérieure;2;Mars 2022;Famille;Commentaire envoyé le 28 mars 2022;Fab hotel! A must for superhero fans!;10;;;1;LucyRoyaume-UniChambre SupérieureMars 2022FamilleCommentaire envoyé le 28 mars 2022Fab hotel! A must for superhero fans!;New_York
Marco;Pays-Bas;Chambre Empire - Vue Lac;2;Mars 2022;Groupe;Commentaire envoyé le 28 mars 2022;magnifique hôtel avec un staff au top, le tout au plus près des parcs Disney;10;le decor Marvel. la proximité immédiate des parcs Disney. la gentillesse et le professionnalisme des cast members.;"on a eu de la peine à obtenir la bonne température dans la chambre. 
Dans la salle de bain, il y a des toilettes séparées par une cloison. Dommage que la cloison soit transparente…..";0;MarcoPays-BasChambre Empire - Vue LacMars 2022GroupeCommentaire envoyé le 28 mars 2022magnifique hôtel avec un staff au top, le tout au plus près des parcs Disney;New_York
Estelle;France;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 28 mars 2022;Fabuleux ;9,0;;;0;EstelleFranceChambre SupérieureMars 2022FamilleCommentaire envoyé le 28 mars 2022Fabuleux ;New_York
Patricia;Portugal;Chambre Supérieure avec Terrasse;3;Mars 2022;Famille;Commentaire envoyé le 27 mars 2022;Très bien;8,0;;;0;PatriciaPortugalChambre Supérieure avec TerrasseMars 2022FamilleCommentaire envoyé le 27 mars 2022Très bien;New_York
Stéphanie;France;Chambre Supérieure avec Terrasse;3;Février 2022;Famille;Commentaire envoyé le 27 mars 2022;Fabuleux ;9,0;;;0;StéphanieFranceChambre Supérieure avec TerrasseFévrier 2022FamilleCommentaire envoyé le 27 mars 2022Fabuleux ;New_York
