Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Andre;Allemagne;Chambre Standard Proche des Installations Hôtelières;3;nov-22;Famille;Commentaire envoyé le 8 novembre 2022;Passable;5;;empty;Na;AndreAllemagneChambre Standard Proche des Installations HôtelièresNovembre 2022FamilleCommentaire envoyé le 8 novembre 2022Passable;Sequoia_Lodge
Mehdi;France;Chambre Standard;1;nov-22;Famille;Commentaire envoyé le 7 novembre 2022;Décevant;4;empty;empty;0;MehdiFranceChambre StandardNovembre 2022FamilleCommentaire envoyé le 7 novembre 2022Décevant;Sequoia_Lodge
Brigitte;France;Chambre Standard;1;nov-22;Famille;Commentaire envoyé le 5 novembre 2022;Très bien;8;Hôtel proche du Parc;Beaucoup trop de moucherons dans la chambre ... mais le nécessaire a été fait , mais pas suffisamment;1;BrigitteFranceChambre StandardNovembre 2022FamilleCommentaire envoyé le 5 novembre 2022Très bien;Sequoia_Lodge
David;France;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 4 novembre 2022;Bon séjour;9;"Hôtel disney la magie est la
Les équipes sont toujours souriants a l'écoute.";"Hotel commence à vieillir. Il aurait besoin d'une petite rénovation.
Il manque des prises dans la chambre notamment pour recharger son téléphone.";1;DavidFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 4 novembre 2022Bon séjour;Sequoia_Lodge
Marloes;Pays-Bas;Chambre Standard;4;oct-22;Famille;Commentaire envoyé le 3 novembre 2022;Fijne plek voor een magisch verblijf!;8;;;Na;MarloesPays-BasChambre StandardOctobre 2022FamilleCommentaire envoyé le 3 novembre 2022Fijne plek voor een magisch verblijf!;Sequoia_Lodge
Doline;Suisse;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Famille;Commentaire envoyé le 3 novembre 2022;Très bien;8;L’hôtel est très beau.;la douche pourrait être rénovée. Les joints de la douche étaient anciens. Il y avait une araignée sur sa toile quand nous sommes arrivés, toujours dans la salle de bain. Le buffet pourrait être plus grand le soir et plus varié.;Na;DolineSuisseChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 3 novembre 2022Très bien;Sequoia_Lodge
Ellen;Belgique;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Famille;Commentaire envoyé le 3 novembre 2022;Très bien;8;;;Na;EllenBelgiqueChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 3 novembre 2022Très bien;Sequoia_Lodge
Cazorla;France;Chambre Standard;1;oct-22;Couple;Commentaire envoyé le 3 novembre 2022;Superbe, je recommande sans hésitation;10;Chambre, lieux;N/A;Na;CazorlaFranceChambre StandardOctobre 2022CoupleCommentaire envoyé le 3 novembre 2022Superbe, je recommande sans hésitation;Sequoia_Lodge
Delphine;France;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 1 novembre 2022;Mauvais;1;"Arnaque
 A cause des grèves je n ai pas pu prendre le train et ils n ont ni voulu me rembourser ni décaler pour une prochaine date.";empty;Na;DelphineFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 1 novembre 2022Mauvais;Sequoia_Lodge
Aleksejs;Lettonie;Chambre Golden Forest Club;1;oct-22;Famille;Commentaire envoyé le 1 novembre 2022;Agréable;6;empty;empty;0;AleksejsLettonieChambre Golden Forest ClubOctobre 2022FamilleCommentaire envoyé le 1 novembre 2022Agréable;Sequoia_Lodge
Marco;Pays-Bas;Chambre Standard;2;oct-22;Couple;Commentaire envoyé le 31 octobre 2022;Fabuleux ;9;empty;empty;0;MarcoPays-BasChambre StandardOctobre 2022CoupleCommentaire envoyé le 31 octobre 2022Fabuleux ;Sequoia_Lodge
Marion;France;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 30 octobre 2022;Fabuleux ;9;le personnel très agréable;un peu trop chaud dans la chambre, dommage qu’on ne puisse pas ouvrir les fenêtres;1;MarionFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 30 octobre 2022Fabuleux ;Sequoia_Lodge
Anonyme;Belgique;empty;1;oct-22;Couple;Commentaire envoyé le 29 octobre 2022;bien mais pas exceptionnel;6;décoration de la réception et les extérieurs très bien aménagés;"1 seule prise dans la chambre. Chambre démodée et très ancienne. A rénover en urgence 
Déjeuner cher";Na;AnonymeBelgiqueemptyOctobre 2022CoupleCommentaire envoyé le 29 octobre 2022bien mais pas exceptionnel;Sequoia_Lodge
Manon;France;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 27 octobre 2022;Très bien;8;empty;empty;0;ManonFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 27 octobre 2022Très bien;Sequoia_Lodge
Philippe;France;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Famille;Commentaire envoyé le 27 octobre 2022;Décevant : très mauvais rapport qualité / services / prix;4;"Taille de la chambre et décoration
Qualité de la literie
Emplacement de l'Hôtel";"Pas de prise électrique à proximité du lit et pas de prise dans la SdB
Manque d'équipements en chambre (bouilloire / café, marche pied pour les enfants, etc ...)
Portes d'accès depuis l'extérieur fermées le soir (après une journée de marche avec les enfants ... c'est frustrant)
Mauvaises odeurs dans la SdB";Na;PhilippeFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 27 octobre 2022Décevant : très mauvais rapport qualité / services / prix;Sequoia_Lodge
Laurent;Belgique;Chambre Golden Forest Club - Côté Lac;3;oct-22;Famille;Commentaire envoyé le 26 octobre 2022;sûrement notre dernier séjour dans cet hôtel;5;la réaction du personnel suite aux problèmes rencontrés;la propreté de la chambre, le bruit anormal de la ventilation;Na;LaurentBelgiqueChambre Golden Forest Club - Côté LacOctobre 2022FamilleCommentaire envoyé le 26 octobre 2022sûrement notre dernier séjour dans cet hôtel;Sequoia_Lodge
Jean;Belgique;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 24 octobre 2022;Très bien;8;empty;empty;0;JeanBelgiqueChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 24 octobre 2022Très bien;Sequoia_Lodge
Christopher;Royaume-Uni;Chambre Standard;1;Août 2022;Famille;Commentaire envoyé le 24 octobre 2022;Très bien;8;empty;empty;0;ChristopherRoyaume-UniChambre StandardAoût 2022FamilleCommentaire envoyé le 24 octobre 2022Très bien;Sequoia_Lodge
Christopher;Royaume-Uni;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 24 octobre 2022;Très bien;8;empty;empty;0;ChristopherRoyaume-UniChambre StandardSeptembre 2022FamilleCommentaire envoyé le 24 octobre 2022Très bien;Sequoia_Lodge
Joëlle;Suisse;Chambre Standard;2;oct-22;Famille;Commentaire envoyé le 24 octobre 2022;juste un petit ajustement;8;la tranquillité des petit bâtiment;la moquette du coup pour asthmatique pas top;Na;JoëlleSuisseChambre StandardOctobre 2022FamilleCommentaire envoyé le 24 octobre 2022juste un petit ajustement;Sequoia_Lodge
Anonyme;Chypre;empty;3;sept-22;Famille;Commentaire envoyé le 24 octobre 2022;Старенький отель, но расположен очень удобно;8;;;Na;AnonymeChypreemptySeptembre 2022FamilleCommentaire envoyé le 24 octobre 2022Старенький отель, но расположен очень удобно;Sequoia_Lodge
Nathalie;France;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 23 octobre 2022;Exceptionnel;10;empty;empty;0;NathalieFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 23 octobre 2022Exceptionnel;Sequoia_Lodge
Emeline;France;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 22 octobre 2022;Exceptionnel;10;empty;empty;0;EmelineFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 22 octobre 2022Exceptionnel;Sequoia_Lodge
Kamil;Turquie;Chambre Golden Forest Club - Côté Lac;2;oct-22;Famille;Commentaire envoyé le 22 octobre 2022;Très bien;8;empty;empty;0;KamilTurquieChambre Golden Forest Club - Côté LacOctobre 2022FamilleCommentaire envoyé le 22 octobre 2022Très bien;Sequoia_Lodge
Indrijones;Ukraine;Chambre Standard Proche des Installations Hôtelières;3;sept-22;Famille;Commentaire envoyé le 21 octobre 2022;Fabuleux ;9;empty;empty;0;IndrijonesUkraineChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 21 octobre 2022Fabuleux ;Sequoia_Lodge
Anonyme;France;empty;1;oct-22;Famille;Commentaire envoyé le 21 octobre 2022;Exceptionnel;10;empty;empty;0;AnonymeFranceemptyOctobre 2022FamilleCommentaire envoyé le 21 octobre 2022Exceptionnel;Sequoia_Lodge
Alon;Israël;Chambre Golden Forest Club - Côté Lac;3;sept-22;Famille;Commentaire envoyé le 21 octobre 2022;Très bien;8;empty;empty;0;AlonIsraëlChambre Golden Forest Club - Côté LacSeptembre 2022FamilleCommentaire envoyé le 21 octobre 2022Très bien;Sequoia_Lodge
Catherina;Autriche;Chambre Standard;1;oct-22;Groupe;Commentaire envoyé le 20 octobre 2022;toller Urlaub;9;;;Na;CatherinaAutricheChambre StandardOctobre 2022GroupeCommentaire envoyé le 20 octobre 2022toller Urlaub;Sequoia_Lodge
Edwin;Belgique;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Couple;Commentaire envoyé le 19 octobre 2022;Fabuleux ;9;empty;empty;0;EdwinBelgiqueChambre Standard Proche des Installations HôtelièresOctobre 2022CoupleCommentaire envoyé le 19 octobre 2022Fabuleux ;Sequoia_Lodge
Sophie;Royaume-Uni;Chambre Standard;4;sept-22;Couple;Commentaire envoyé le 19 octobre 2022;Très bien;8;empty;empty;0;SophieRoyaume-UniChambre StandardSeptembre 2022CoupleCommentaire envoyé le 19 octobre 2022Très bien;Sequoia_Lodge
Paola;Belgique;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 19 octobre 2022;Passable;5;empty;empty;0;PaolaBelgiqueChambre StandardOctobre 2022FamilleCommentaire envoyé le 19 octobre 2022Passable;Sequoia_Lodge
Camille;France;Chambre Golden Forest Club;1;sept-22;Famille;Commentaire envoyé le 18 octobre 2022;Parfait;10;Tout;empty;Na;CamilleFranceChambre Golden Forest ClubSeptembre 2022FamilleCommentaire envoyé le 18 octobre 2022Parfait;Sequoia_Lodge
Julien;France;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 18 octobre 2022;Bien ;7;Très pratique;La piscine n'ouvre qu'à 15h, l'attente pour le check in, les matelas fatigués.;Na;JulienFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 18 octobre 2022Bien ;Sequoia_Lodge
Paulo;Angola;Chambre Standard Proche des Installations Hôtelières;3;sept-22;Famille;Commentaire envoyé le 17 octobre 2022;Otima;10;empty;empty;0;PauloAngolaChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 17 octobre 2022Otima;Sequoia_Lodge
Efrat;Israël;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 17 octobre 2022;Fabuleux ;9;;;Na;EfratIsraëlChambre StandardOctobre 2022FamilleCommentaire envoyé le 17 octobre 2022Fabuleux ;Sequoia_Lodge
Thierry;Belgique;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Groupe;Commentaire envoyé le 17 octobre 2022;Séjour fabuleux et magique...!;9;Etablissement très bien. Emplacement idéal, calme, confort, personnel au top, petit déjeuner varié et très bon, restaurant Hunter Grill (buffet à volonté) juste excellent... Vuvement la prochaine!;Rien;Na;ThierryBelgiqueChambre Standard Proche des Installations HôtelièresOctobre 2022GroupeCommentaire envoyé le 17 octobre 2022Séjour fabuleux et magique...!;Sequoia_Lodge
Silvia;Italie;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 17 octobre 2022;Très bien;8;empty;empty;0;SilviaItalieChambre StandardSeptembre 2022FamilleCommentaire envoyé le 17 octobre 2022Très bien;Sequoia_Lodge
Loic;France;Chambre Standard;2;oct-22;Famille;Commentaire envoyé le 17 octobre 2022;Bien ;7;empty;empty;0;LoicFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 17 octobre 2022Bien ;Sequoia_Lodge
Carole;France;Chambre Standard Proche des Installations Hôtelières - Côté Lac;1;sept-22;Famille;Commentaire envoyé le 17 octobre 2022;Très bien;8;"Très bon séjour à l'hôtel Sequoia Lodge. Emplacement idéal pour visiter les parcs Disney, au bord du lac du Disney Village. L'ambiance chalet très chaleureuse est particulièrement adaptée aux séjours hivernaux, même si elle est aussi très agréable en été. L'environnement très boisé et donc ombragé entre chaque bâtiment permet une jolie promenade et nous plonge dans l'environnement typique des parcs nationaux américains. La piscine assez calme en journée est un vrai plus. 
Les chambres sont plutôt grandes et les lits confortables.";La décoration commence à dater un peu et l'hôtel mériterait un petit rafraichissement, mais il reste tout à fait correct et nous y avons passé un très bon séjour.;Na;CaroleFranceChambre Standard Proche des Installations Hôtelières - Côté LacSeptembre 2022FamilleCommentaire envoyé le 17 octobre 2022Très bien;Sequoia_Lodge
Olivier;France;Chambre Golden Forest Club - Côté Lac;2;oct-22;Famille;Commentaire envoyé le 17 octobre 2022;Fabuleux ;9;empty;empty;0;OlivierFranceChambre Golden Forest Club - Côté LacOctobre 2022FamilleCommentaire envoyé le 17 octobre 2022Fabuleux ;Sequoia_Lodge
Odd;Norvège;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 16 octobre 2022;Bien ;7;empty;empty;0;OddNorvègeChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 16 octobre 2022Bien ;Sequoia_Lodge
Aurelie;France;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 16 octobre 2022;Très bon séjour en famille dans un endroit qui nous déconnecte de la vie citadine .;7;L emplacement à 10 min à pied du parc et surtout le lieu reposant. Sensation d être au milieu des bois dans un grand chalet cocooning .;Les chambres mérite d être rénové car un peu vieillotte .;Na;AurelieFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 16 octobre 2022Très bon séjour en famille dans un endroit qui nous déconnecte de la vie citadine .;Sequoia_Lodge
Veronica;Italie;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 15 octobre 2022;Soggiorno confortevole;10;;;Na;VeronicaItalieChambre StandardOctobre 2022FamilleCommentaire envoyé le 15 octobre 2022Soggiorno confortevole;Sequoia_Lodge
Vanessa;Italie;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 14 octobre 2022;rilassante e ci siamo sentite coccolate.;8;;;0;VanessaItalieChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 14 octobre 2022rilassante e ci siamo sentite coccolate.;Sequoia_Lodge
Celine;France;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Voyageur individuel;Commentaire envoyé le 14 octobre 2022;Fabuleux ;9;empty;empty;0;CelineFranceChambre Standard Proche des Installations HôtelièresOctobre 2022Voyageur individuelCommentaire envoyé le 14 octobre 2022Fabuleux ;Sequoia_Lodge
Noémie;Belgique;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 14 octobre 2022;Un très bel hôtel très bien situé.;10;La proximité du Parc Disney, l'environnement, le personnel agréable et serviable.;Le lit était un peu trop ferme.;Na;NoémieBelgiqueChambre StandardOctobre 2022FamilleCommentaire envoyé le 14 octobre 2022Un très bel hôtel très bien situé.;Sequoia_Lodge
Sylviane;France;Chambre Standard Proche des Installations Hôtelières;3;oct-22;Famille;Commentaire envoyé le 13 octobre 2022;Exceptionnel;10;Tout notre séjour;Juste il manquait un petit frigo dans la chambre. Nous avions besoin de mettre au frais un médicament. Donc le matin et le soir nous devions prendre des glaçons;Na;SylvianeFranceChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 13 octobre 2022Exceptionnel;Sequoia_Lodge
Simone;Italie;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 12 octobre 2022;Fabuleux ;9;;;Na;SimoneItalieChambre StandardOctobre 2022FamilleCommentaire envoyé le 12 octobre 2022Fabuleux ;Sequoia_Lodge
Olivier;France;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Voyageur individuel;Commentaire envoyé le 12 octobre 2022;Fabuleux ;9;empty;empty;0;OlivierFranceChambre Standard Proche des Installations HôtelièresOctobre 2022Voyageur individuelCommentaire envoyé le 12 octobre 2022Fabuleux ;Sequoia_Lodge
Zeidan;Abkhazie, Géorgie;Chambre Standard Proche des Installations Hôtelières;2;sept-22;Famille;Commentaire envoyé le 12 octobre 2022;Très bien;8;empty;empty;0;ZeidanAbkhazie, GéorgieChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 12 octobre 2022Très bien;Sequoia_Lodge
Emoab1;Royaume-Uni;Chambre Standard Proche des Installations Hôtelières;3;oct-22;Famille;Commentaire envoyé le 12 octobre 2022;Great location but needs a bit of pixie dust to update rooms & facilities;5;;;Na;Emoab1Royaume-UniChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 12 octobre 2022Great location but needs a bit of pixie dust to update rooms & facilities;Sequoia_Lodge
Esperanza;Espagne;Chambre Standard Proche des Installations Hôtelières;2;oct-22;Famille;Commentaire envoyé le 11 octobre 2022;Bien ;7;empty;empty;0;EsperanzaEspagneChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 11 octobre 2022Bien ;Sequoia_Lodge
Aude;France;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 11 octobre 2022;Correspond à nos attentes;10;"Chambre adapter pmr suite demande effectuée par message.
Hotel disney. Donc parfait.";empty;Na;AudeFranceChambre StandardSeptembre 2022FamilleCommentaire envoyé le 11 octobre 2022Correspond à nos attentes;Sequoia_Lodge
Veronica;Italie;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 11 octobre 2022;Exceptionnel;10;;empty;Na;VeronicaItalieChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 11 octobre 2022Exceptionnel;Sequoia_Lodge
Gemma;Royaume-Uni;Chambre Standard;3;oct-22;Couple;Commentaire envoyé le 9 octobre 2022;Fabuleux ;9;empty;empty;0;GemmaRoyaume-UniChambre StandardOctobre 2022CoupleCommentaire envoyé le 9 octobre 2022Fabuleux ;Sequoia_Lodge
Nadine;Royaume-Uni;Chambre Standard;3;oct-22;Groupe;Commentaire envoyé le 9 octobre 2022;did the job for what I needed which was somewhere to sleep;7;;;Na;NadineRoyaume-UniChambre StandardOctobre 2022GroupeCommentaire envoyé le 9 octobre 2022did the job for what I needed which was somewhere to sleep;Sequoia_Lodge
Sangchan;Corée du Sud;Chambre Standard Proche des Installations Hôtelières - Côté Lac;2;oct-22;Couple;Commentaire envoyé le 8 octobre 2022;위치만 생각한다면! 괜찮음.....;6;;;Na;SangchanCorée du SudChambre Standard Proche des Installations Hôtelières - Côté LacOctobre 2022CoupleCommentaire envoyé le 8 octobre 2022위치만 생각한다면! 괜찮음.....;Sequoia_Lodge
Costel;Roumanie;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 6 octobre 2022;Fabuleux ;9;empty;empty;0;CostelRoumanieChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 6 octobre 2022Fabuleux ;Sequoia_Lodge
Elisabet;Espagne;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 6 octobre 2022;Fabuleux ;9;empty;empty;0;ElisabetEspagneChambre StandardSeptembre 2022FamilleCommentaire envoyé le 6 octobre 2022Fabuleux ;Sequoia_Lodge
Louise;Royaume-Uni;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 6 octobre 2022;Lovely hotel;10;;;Na;LouiseRoyaume-UniChambre StandardSeptembre 2022FamilleCommentaire envoyé le 6 octobre 2022Lovely hotel;Sequoia_Lodge
Anonyme;Allemagne;empty;1;oct-22;Groupe;Commentaire envoyé le 5 octobre 2022;Très bien;8;empty;empty;0;AnonymeAllemagneemptyOctobre 2022GroupeCommentaire envoyé le 5 octobre 2022Très bien;Sequoia_Lodge
Stefania;Italie;Chambre Standard Proche des Installations Hôtelières;1;oct-22;Famille;Commentaire envoyé le 3 octobre 2022;Ottimo hotel a pochi minuti dal parco disneyland;9;;;0;StefaniaItalieChambre Standard Proche des Installations HôtelièresOctobre 2022FamilleCommentaire envoyé le 3 octobre 2022Ottimo hotel a pochi minuti dal parco disneyland;Sequoia_Lodge
Claudia;Allemagne;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 3 octobre 2022;Assez médiocre ;3;;empty;Na;ClaudiaAllemagneChambre StandardOctobre 2022FamilleCommentaire envoyé le 3 octobre 2022Assez médiocre ;Sequoia_Lodge
Hamad;Qatar;Chambre Standard Proche des Installations Hôtelières;1;sept-22;Couple;Commentaire envoyé le 3 octobre 2022;Mauvais;1;empty;empty;0;HamadQatarChambre Standard Proche des Installations HôtelièresSeptembre 2022CoupleCommentaire envoyé le 3 octobre 2022Mauvais;Sequoia_Lodge
Mogade;France;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 3 octobre 2022;Très bien;8;empty;empty;0;MogadeFranceChambre StandardOctobre 2022FamilleCommentaire envoyé le 3 octobre 2022Très bien;Sequoia_Lodge
Chloé;Belgique;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 2 octobre 2022;Très bien;8;empty;empty;0;ChloéBelgiqueChambre StandardSeptembre 2022FamilleCommentaire envoyé le 2 octobre 2022Très bien;Sequoia_Lodge
Alessandra;Italie;Chambre Standard;4;oct-22;Famille;Commentaire envoyé le 2 octobre 2022;Fabuleux ;9;;;0;AlessandraItalieChambre StandardOctobre 2022FamilleCommentaire envoyé le 2 octobre 2022Fabuleux ;Sequoia_Lodge
Pilar;Espagne;Chambre Golden Forest Club;5;oct-22;Famille;Commentaire envoyé le 1 octobre 2022;Exceptionnel;10;;;Na;PilarEspagneChambre Golden Forest ClubOctobre 2022FamilleCommentaire envoyé le 1 octobre 2022Exceptionnel;Sequoia_Lodge
Satoshi;Belgique;Chambre Standard;1;oct-22;Famille;Commentaire envoyé le 1 octobre 2022;部屋が遠すぎる;5;;;Na;SatoshiBelgiqueChambre StandardOctobre 2022FamilleCommentaire envoyé le 1 octobre 2022部屋が遠すぎる;Sequoia_Lodge
Mousemiki;Italie;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 1 octobre 2022;Relax a due passi da Disneyland Paris;7;;;1;MousemikiItalieChambre StandardSeptembre 2022FamilleCommentaire envoyé le 1 octobre 2022Relax a due passi da Disneyland Paris;Sequoia_Lodge
Chiara;Italie;Chambre Standard Proche des Installations Hôtelières;2;sept-22;Couple;Commentaire envoyé le 1 octobre 2022;L’importante non è l’albergo ma il Parco divertimenti 😍;7;;;Na;ChiaraItalieChambre Standard Proche des Installations HôtelièresSeptembre 2022CoupleCommentaire envoyé le 1 octobre 2022L’importante non è l’albergo ma il Parco divertimenti 😍;Sequoia_Lodge
Raphael;France;Chambre Standard Proche des Installations Hôtelières;2;sept-22;Couple;Commentaire envoyé le 30 septembre 2022;Bien ;7;Emplacement et restauration très bien;"Pas de prise pour charger les portables 
Après on a trouvé une punaise de lit dans le sac à dos à notre retour dans le rer . Ma chérie a été piquée à 4 reprises jambes et bras.";2;RaphaelFranceChambre Standard Proche des Installations HôtelièresSeptembre 2022CoupleCommentaire envoyé le 30 septembre 2022Bien ;Sequoia_Lodge
Audrey;France;Chambre Standard;1;sept-22;Couple;Commentaire envoyé le 30 septembre 2022;Bien ;7;la chambre était bien , le petit dejeuner tres copieux et tres bien fourni.;"le papier peint de la chambre et des couloirs qui se décollent c'est domage.
j'ai voulu rajouter une nuit seche mais bien trop chere c'est domage";Na;AudreyFranceChambre StandardSeptembre 2022CoupleCommentaire envoyé le 30 septembre 2022Bien ;Sequoia_Lodge
Fanny;France;Chambre Golden Forest Club;1;sept-22;Famille;Commentaire envoyé le 30 septembre 2022;Cadre magnifique au cœur de la nature;9;Le cadre magnifique, la proximité avec les parcs, les services.;empty;Na;FannyFranceChambre Golden Forest ClubSeptembre 2022FamilleCommentaire envoyé le 30 septembre 2022Cadre magnifique au cœur de la nature;Sequoia_Lodge
Julien;Belgique;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 29 septembre 2022;Mauvais;1;Rien;Odeur, lit simple pour chambre double, 1 prise pour la chambre chambre d une autre époque honteux pour le prix;Na;JulienBelgiqueChambre StandardSeptembre 2022FamilleCommentaire envoyé le 29 septembre 2022Mauvais;Sequoia_Lodge
James;États-Unis;Chambre Standard;3;sept-22;Groupe;Commentaire envoyé le 29 septembre 2022;Passable;5;;;Na;JamesÉtats-UnisChambre StandardSeptembre 2022GroupeCommentaire envoyé le 29 septembre 2022Passable;Sequoia_Lodge
Jennifer;Belgique;Chambre Standard;1;sept-22;Famille;Commentaire envoyé le 29 septembre 2022;Exceptionnel;10;empty;empty;0;JenniferBelgiqueChambre StandardSeptembre 2022FamilleCommentaire envoyé le 29 septembre 2022Exceptionnel;Sequoia_Lodge
Cassey;Royaume-Uni;Chambre Standard Proche des Installations Hôtelières;5;sept-22;Famille;Commentaire envoyé le 29 septembre 2022;Exceptionnel;10;empty;empty;0;CasseyRoyaume-UniChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 29 septembre 2022Exceptionnel;Sequoia_Lodge
Morgane;France;Chambre Standard Proche des Installations Hôtelières;1;sept-22;Famille;Commentaire envoyé le 28 septembre 2022;Très bien;8;J'ai beaucoup aimé l ambiance, l acceuil, l environnement familial et la forêt. Le buffet a volonté est une pépite.;Je n'ai pas aimé la literie, ni l insonorisation. Un bébé pleurait dans la chambre d à côté, j'avais l'impression que c'était ma fille, tant on entendait tout.. Dommage;1;MorganeFranceChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 28 septembre 2022Très bien;Sequoia_Lodge
Chriscolli;Belgique;Chambre Standard Proche des Installations Hôtelières;2;sept-22;Famille;Commentaire envoyé le 28 septembre 2022;Les lits étaient trop durs !!! La chambre est moyenne. Mais l'hôtel est parfait pour Disney.;6;J'ai apprécié la localisation de l'hôtel, le personnel sympathique, la boutique bien garnie, le distributeur de boissons dans le couloir, l'accès aux navettes et la propreté des abords de l'hôtel.;"- Le nombre de prises est insuffisant. Il y a une seule prise disponible pour charger un gsm. La 2e prise étant coupée avec les lumières.
- le matelas est extrêmement dur : nous avons passé une nuit difficile";Na;ChriscolliBelgiqueChambre Standard Proche des Installations HôtelièresSeptembre 2022FamilleCommentaire envoyé le 28 septembre 2022Les lits étaient trop durs !!! La chambre est moyenne. Mais l'hôtel est parfait pour Disney.;Sequoia_Lodge
Laura;Belgique;Chambre Golden Forest Club;1;sept-22;Groupe;Commentaire envoyé le 28 septembre 2022;Exceptionnel;10;empty;empty;0;LauraBelgiqueChambre Golden Forest ClubSeptembre 2022GroupeCommentaire envoyé le 28 septembre 2022Exceptionnel;Sequoia_Lodge
Valter;Brésil;Chambre Standard;2;sept-22;Famille;Commentaire envoyé le 28 septembre 2022;Bien ;7;;;Na;ValterBrésilChambre StandardSeptembre 2022FamilleCommentaire envoyé le 28 septembre 2022Bien ;Sequoia_Lodge
Cim;États-Unis;Chambre Standard;2;sept-22;Couple;Commentaire envoyé le 28 septembre 2022;Disappointing experience with early entrance which was the reason we stayed here;8;;;Na;CimÉtats-UnisChambre StandardSeptembre 2022CoupleCommentaire envoyé le 28 septembre 2022Disappointing experience with early entrance which was the reason we stayed here;Sequoia_Lodge
